2025-08-21 14:14:22 | INFO     | __init__             | 📀 Database inicializado: C:\ProgramData\anaconda3\envs\bet365\lol_api\data\lol_odds.db
2025-08-21 14:14:22 | INFO     | run_update           | ============================================================
2025-08-21 14:14:22 | INFO     | run_update           | 🚀 INICIANDO ATUALIZAÇÃO DO BANCO DE ODDS LOL
2025-08-21 14:14:22 | INFO     | run_update           | ============================================================
2025-08-21 14:14:22 | INFO     | run_update           | 
📅 FASE 1: Buscando eventos...
2025-08-21 14:14:22 | INFO     | fetch_upcoming_events | 🔍 Buscando eventos para os próximos 10 dias
2025-08-21 14:14:22 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-21
2025-08-21 14:14:23 | INFO     | fetch_upcoming_events |    ✅ 17 jogos de LoL encontrados
2025-08-21 14:14:23 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-22
2025-08-21 14:14:24 | INFO     | fetch_upcoming_events |    ✅ 17 jogos de LoL encontrados
2025-08-21 14:14:24 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-23
2025-08-21 14:14:25 | INFO     | fetch_upcoming_events |    ✅ 14 jogos de LoL encontrados
2025-08-21 14:14:25 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-24
2025-08-21 14:14:25 | INFO     | fetch_upcoming_events |    ✅ 8 jogos de LoL encontrados
2025-08-21 14:14:25 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-25
2025-08-21 14:14:27 | INFO     | fetch_upcoming_events |    ✅ 6 jogos de LoL encontrados
2025-08-21 14:14:27 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-26
2025-08-21 14:14:28 | INFO     | fetch_upcoming_events |    ✅ 6 jogos de LoL encontrados
2025-08-21 14:14:28 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-27
2025-08-21 14:14:28 | INFO     | fetch_upcoming_events |    ✅ 3 jogos de LoL encontrados
2025-08-21 14:14:28 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-28
2025-08-21 14:14:29 | INFO     | fetch_upcoming_events |    ✅ 2 jogos de LoL encontrados
2025-08-21 14:14:29 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-29
2025-08-21 14:14:29 | INFO     | fetch_upcoming_events |    ℹ️  Nenhum jogo de LoL encontrado
2025-08-21 14:14:29 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-30
2025-08-21 14:14:30 | INFO     | fetch_upcoming_events |    ✅ 1 jogos de LoL encontrados
2025-08-21 14:14:30 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-31
2025-08-21 14:14:30 | INFO     | fetch_upcoming_events |    ✅ 1 jogos de LoL encontrados
2025-08-21 14:14:30 | INFO     | fetch_upcoming_events | 📊 Total de eventos encontrados: 75
2025-08-21 14:14:30 | INFO     | save_events          | ✅ Novo evento: Evolve Esports vs ZeroZone Gaming - LOL - LPLOL Summer
2025-08-21 14:14:30 | INFO     | save_events          | ✅ Novo evento: NORTHS FURY vs Hurricane of Feathers - LOL - LPLOL Summer
2025-08-21 14:14:30 | INFO     | save_events          | 📝 Eventos processados - Novos: 2, Existentes: 73, Times criados: 2
2025-08-21 14:14:30 | INFO     | run_update           | ✅ Fase 1 concluída - 2 novos eventos adicionados
2025-08-21 14:14:30 | INFO     | run_update           | 
💰 FASE 2: Atualizando odds...
2025-08-21 14:14:31 | INFO     | fetch_and_save_odds  | 💰 Coletando odds para 86 eventos
2025-08-21 14:14:31 | INFO     | fetch_and_save_odds  |    [1/86] Gen.G.GA vs T1.EA
2025-08-21 14:14:31 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:32 | INFO     | fetch_and_save_odds  |    [2/86] DN Freecs.Ch vs Dplus KIA.Ch
2025-08-21 14:14:32 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:32 | INFO     | fetch_and_save_odds  |    [3/86] DRX vs DN Freecs
2025-08-21 14:14:33 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:33 | INFO     | fetch_and_save_odds  |    [4/86] LGD Gaming vs ThunderTalk Gaming
2025-08-21 14:14:34 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:34 | INFO     | fetch_and_save_odds  |    [5/86] Deep Cross Gaming vs Frank Esports
2025-08-21 14:14:35 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:35 | INFO     | fetch_and_save_odds  |    [6/86] Gen.G vs Nongshim RedForce
2025-08-21 14:14:35 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:36 | INFO     | fetch_and_save_odds  |    [7/86] FunPlus Phoenix vs Anyone's Legend
2025-08-21 14:14:36 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:37 | INFO     | fetch_and_save_odds  |    [8/86] DRX.Ch vs KT Rolster.Ch
2025-08-21 14:14:37 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:38 | INFO     | fetch_and_save_odds  |    [9/86] Nongshim.EA vs Hanwha Life Esports.Ch
2025-08-21 14:14:38 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:38 | INFO     | fetch_and_save_odds  |    [10/86] KT Rolster vs Hanwha Life Esports
2025-08-21 14:14:39 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:39 | INFO     | fetch_and_save_odds  |    [11/86] Ultra Prime vs Edward Gaming
2025-08-21 14:14:40 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:40 | INFO     | fetch_and_save_odds  |    [12/86] OKSavingsBank BRION vs BNK FearX
2025-08-21 14:14:41 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:41 | INFO     | fetch_and_save_odds  |    [13/86] JD Gaming vs Bilibili Gaming
2025-08-21 14:14:42 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:42 | INFO     | fetch_and_save_odds  |    [14/86] Besiktas Esports vs The Forbidden Five
2025-08-21 14:14:43 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:43 | INFO     | fetch_and_save_odds  |    [15/86] BoostGate Esports vs ULF Esports
2025-08-21 14:14:43 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:44 | INFO     | fetch_and_save_odds  |    [16/86] Los Ratones vs Rich Gang
2025-08-21 14:14:46 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:47 | INFO     | fetch_and_save_odds  |    [17/86] Galions vs Joblife
2025-08-21 14:14:49 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
2025-08-21 14:14:49 | INFO     | fetch_and_save_odds  |    [18/86] Los Heretics vs UCAM Esports
2025-08-21 14:14:49 | INFO     | fetch_and_save_odds  |       ✅ Odds salvas com sucesso
